STATION,NAME,DATE,TAVG,TMAX,TMIN,TOBS
USW00094746,"WORCESTER, MA US",12/3/1991,,29,20,
USW00094746,"WORCESTER, MA US",12/4/1991,,32,14,
USW00094746,"WORCESTER, MA US",12/5/1991,,22,10,
USW00094746,"WORCESTER, MA US",12/6/1991,,34,18,
USW00094746,"WORCESTER, MA US",12/7/1991,,40,18,
USW00094746,"WORCESTER, MA US",12/8/1991,,49,35,
USW00094746,"WORCESTER, MA US",12/9/1991,,56,38,
USW00094746,"WORCESTER, MA US",12/10/1991,,44,29,
USW00094746,"WORCESTER, MA US",12/11/1991,,49,29,
USW00094746,"WORCESTER, MA US",12/12/1991,,49,32,
USW00094746,"WORCESTER, MA US",12/13/1991,,51,42,
USW00094746,"WORCESTER, MA US",12/14/1991,,55,34,
USW00094746,"WORCESTER, MA US",12/15/1991,,34,23,
USW00094746,"WORCESTER, MA US",12/16/1991,,23,10,
USW00094746,"WORCESTER, MA US",12/17/1991,,18,5,
USW00094746,"WORCESTER, MA US",12/18/1991,,27,7,
USW00094746,"WORCESTER, MA US",12/19/1991,,21,3,
USW00094746,"WORCESTER, MA US",12/20/1991,,30,11,
USW00094746,"WORCESTER, MA US",12/21/1991,,36,26,
USW00094746,"WORCESTER, MA US",12/22/1991,,35,23,
USW00094746,"WORCESTER, MA US",12/23/1991,,38,24,
USW00094746,"WORCESTER, MA US",12/24/1991,,34,12,
USW00094746,"WORCESTER, MA US",12/25/1991,,27,7,
USW00094746,"WORCESTER, MA US",12/26/1991,,31,10,
USW00094746,"WORCESTER, MA US",12/27/1991,,37,23,
USW00094746,"WORCESTER, MA US",12/28/1991,,45,24,
USW00094746,"WORCESTER, MA US",12/29/1991,,43,33,
USW00094746,"WORCESTER, MA US",12/30/1991,,39,20,
USW00094746,"WORCESTER, MA US",12/31/1991,,37,17,
USW00094746,"WORCESTER, MA US",1/1/1992,,51,29,
USW00094746,"WORCESTER, MA US",1/2/1992,,39,25,
USW00094746,"WORCESTER, MA US",1/3/1992,,39,34,
USW00094746,"WORCESTER, MA US",1/4/1992,,36,31,
USW00094746,"WORCESTER, MA US",1/5/1992,,42,34,
USW00094746,"WORCESTER, MA US",1/6/1992,,39,30,
USW00094746,"WORCESTER, MA US",1/7/1992,,40,29,
USW00094746,"WORCESTER, MA US",1/8/1992,,33,20,
USW00094746,"WORCESTER, MA US",1/9/1992,,36,20,
USW00094746,"WORCESTER, MA US",1/10/1992,,37,23,
USW00094746,"WORCESTER, MA US",1/11/1992,,25,12,
USW00094746,"WORCESTER, MA US",1/12/1992,,30,7,
USW00094746,"WORCESTER, MA US",1/13/1992,,49,30,
USW00094746,"WORCESTER, MA US",1/14/1992,,56,21,
USW00094746,"WORCESTER, MA US",1/15/1992,,21,12,
USW00094746,"WORCESTER, MA US",1/16/1992,,13,0,
USW00094746,"WORCESTER, MA US",1/17/1992,,19,-2,
USW00094746,"WORCESTER, MA US",1/18/1992,,21,5,
USW00094746,"WORCESTER, MA US",1/19/1992,,15,-1,
USW00094746,"WORCESTER, MA US",1/20/1992,,16,5,
USW00094746,"WORCESTER, MA US",1/21/1992,,25,8,
USW00094746,"WORCESTER, MA US",1/22/1992,,28,13,
USW00094746,"WORCESTER, MA US",1/23/1992,,55,19,
USW00094746,"WORCESTER, MA US",1/24/1992,,52,17,
USW00094746,"WORCESTER, MA US",1/25/1992,,17,9,
USW00094746,"WORCESTER, MA US",1/26/1992,,22,9,
USW00094746,"WORCESTER, MA US",1/27/1992,,25,7,
USW00094746,"WORCESTER, MA US",1/28/1992,,29,18,
USW00094746,"WORCESTER, MA US",1/29/1992,,39,19,
USW00094746,"WORCESTER, MA US",1/30/1992,,41,23,
USW00094746,"WORCESTER, MA US",1/31/1992,,43,29,
USW00094746,"WORCESTER, MA US",2/1/1992,,33,16,
USW00094746,"WORCESTER, MA US",2/2/1992,,29,14,
USW00094746,"WORCESTER, MA US",2/3/1992,,32,13,
USW00094746,"WORCESTER, MA US",2/4/1992,,33,20,
USW00094746,"WORCESTER, MA US",2/5/1992,,25,12,
USW00094746,"WORCESTER, MA US",2/6/1992,,30,9,
USW00094746,"WORCESTER, MA US",2/7/1992,,28,15,
USW00094746,"WORCESTER, MA US",2/8/1992,,26,23,
USW00094746,"WORCESTER, MA US",2/9/1992,,25,5,
USW00094746,"WORCESTER, MA US",2/10/1992,,23,-3,
USW00094746,"WORCESTER, MA US",2/11/1992,,38,16,
USW00094746,"WORCESTER, MA US",2/12/1992,,24,2,
USW00094746,"WORCESTER, MA US",2/13/1992,,30,2,
USW00094746,"WORCESTER, MA US",2/14/1992,,41,23,
USW00094746,"WORCESTER, MA US",2/15/1992,,37,23,
USW00094746,"WORCESTER, MA US",2/16/1992,,50,32,
USW00094746,"WORCESTER, MA US",2/17/1992,,50,27,
USW00094746,"WORCESTER, MA US",2/18/1992,,43,31,
USW00094746,"WORCESTER, MA US",2/19/1992,,45,35,
USW00094746,"WORCESTER, MA US",2/20/1992,,43,26,
USW00094746,"WORCESTER, MA US",2/21/1992,,42,23,
USW00094746,"WORCESTER, MA US",2/22/1992,,38,21,
USW00094746,"WORCESTER, MA US",2/23/1992,,48,30,
USW00094746,"WORCESTER, MA US",2/24/1992,,31,26,
USW00094746,"WORCESTER, MA US",2/25/1992,,31,25,
USW00094746,"WORCESTER, MA US",2/26/1992,,36,27,
USW00094746,"WORCESTER, MA US",2/27/1992,,38,23,
USW00094746,"WORCESTER, MA US",2/28/1992,,39,20,
USW00094746,"WORCESTER, MA US",2/29/1992,,42,3,
USW00094746,"WORCESTER, MA US",3/1/1992,,37,2,
USW00094746,"WORCESTER, MA US",3/2/1992,,34,14,
USW00094746,"WORCESTER, MA US",3/3/1992,,34,22,
USW00094746,"WORCESTER, MA US",3/4/1992,,45,23,
USW00094746,"WORCESTER, MA US",3/5/1992,,58,26,
USW00094746,"WORCESTER, MA US",3/6/1992,,42,30,
USW00094746,"WORCESTER, MA US",3/7/1992,,45,29,
USW00094746,"WORCESTER, MA US",3/8/1992,,46,36,
USW00094746,"WORCESTER, MA US",3/9/1992,,50,35,
USW00094746,"WORCESTER, MA US",3/10/1992,,48,35,
USW00094746,"WORCESTER, MA US",3/11/1992,,56,14,
USW00094746,"WORCESTER, MA US",3/12/1992,,30,13,
USW00094746,"WORCESTER, MA US",3/13/1992,,26,11,
USW00094746,"WORCESTER, MA US",3/14/1992,,28,12,
USW00094746,"WORCESTER, MA US",3/15/1992,,24,13,
USW00094746,"WORCESTER, MA US",3/16/1992,,30,6,
USW00094746,"WORCESTER, MA US",3/17/1992,,38,17,
USW00094746,"WORCESTER, MA US",3/18/1992,,36,19,
USW00094746,"WORCESTER, MA US",3/19/1992,,29,22,
USW00094746,"WORCESTER, MA US",3/20/1992,,37,16,
USW00094746,"WORCESTER, MA US",3/21/1992,,37,21,
USW00094746,"WORCESTER, MA US",3/22/1992,,32,12,
USW00094746,"WORCESTER, MA US",3/23/1992,,32,18,
USW00094746,"WORCESTER, MA US",3/24/1992,,34,13,
USW00094746,"WORCESTER, MA US",3/25/1992,,43,19,
USW00094746,"WORCESTER, MA US",3/26/1992,,51,33,
USW00094746,"WORCESTER, MA US",3/27/1992,,50,40,
USW00094746,"WORCESTER, MA US",3/28/1992,,43,28,
USW00094746,"WORCESTER, MA US",3/29/1992,,47,30,
USW00094746,"WORCESTER, MA US",3/30/1992,,49,28,
USW00094746,"WORCESTER, MA US",3/31/1992,,43,32,
USW00094746,"WORCESTER, MA US",4/1/1992,,52,29,
USW00094746,"WORCESTER, MA US",4/2/1992,,43,30,
USW00094746,"WORCESTER, MA US",4/3/1992,,39,27,
USW00094746,"WORCESTER, MA US",4/4/1992,,45,23,
USW00094746,"WORCESTER, MA US",4/5/1992,,44,25,
USW00094746,"WORCESTER, MA US",4/6/1992,,51,31,
USW00094746,"WORCESTER, MA US",4/7/1992,,56,35,
USW00094746,"WORCESTER, MA US",4/8/1992,,58,38,
USW00094746,"WORCESTER, MA US",4/9/1992,,56,35,
USW00094746,"WORCESTER, MA US",4/10/1992,,64,40,
USW00094746,"WORCESTER, MA US",4/11/1992,,46,30,
USW00094746,"WORCESTER, MA US",4/12/1992,,48,30,
USW00094746,"WORCESTER, MA US",4/13/1992,,40,25,
USW00094746,"WORCESTER, MA US",4/14/1992,,50,27,
USW00094746,"WORCESTER, MA US",4/15/1992,,49,27,
USW00094746,"WORCESTER, MA US",4/16/1992,,45,29,
USW00094746,"WORCESTER, MA US",4/17/1992,,34,30,
USW00094746,"WORCESTER, MA US",4/18/1992,,40,30,
USW00094746,"WORCESTER, MA US",4/19/1992,,45,33,
USW00094746,"WORCESTER, MA US",4/20/1992,,62,39,
USW00094746,"WORCESTER, MA US",4/21/1992,,68,50,
USW00094746,"WORCESTER, MA US",4/22/1992,,62,56,
USW00094746,"WORCESTER, MA US",4/23/1992,,68,47,
USW00094746,"WORCESTER, MA US",4/24/1992,,60,36,
USW00094746,"WORCESTER, MA US",4/25/1992,,38,31,
USW00094746,"WORCESTER, MA US",4/26/1992,,43,33,
USW00094746,"WORCESTER, MA US",4/27/1992,,53,33,
USW00094746,"WORCESTER, MA US",4/28/1992,,55,33,
USW00094746,"WORCESTER, MA US",4/29/1992,,59,34,
USW00094746,"WORCESTER, MA US",4/30/1992,,64,33,
USW00094746,"WORCESTER, MA US",5/1/1992,,62,42,
USW00094746,"WORCESTER, MA US",5/2/1992,,74,46,
USW00094746,"WORCESTER, MA US",5/3/1992,,63,47,
USW00094746,"WORCESTER, MA US",5/4/1992,,52,40,
USW00094746,"WORCESTER, MA US",5/5/1992,,44,32,
USW00094746,"WORCESTER, MA US",5/6/1992,,53,29,
USW00094746,"WORCESTER, MA US",5/7/1992,,54,34,
USW00094746,"WORCESTER, MA US",5/8/1992,,51,37,
USW00094746,"WORCESTER, MA US",5/9/1992,,71,42,
USW00094746,"WORCESTER, MA US",5/10/1992,,74,47,
USW00094746,"WORCESTER, MA US",5/11/1992,,62,40,
USW00094746,"WORCESTER, MA US",5/12/1992,,67,37,
USW00094746,"WORCESTER, MA US",5/13/1992,,70,49,
USW00094746,"WORCESTER, MA US",5/14/1992,,69,54,
USW00094746,"WORCESTER, MA US",5/15/1992,,64,46,
USW00094746,"WORCESTER, MA US",5/16/1992,,64,46,
USW00094746,"WORCESTER, MA US",5/17/1992,,74,46,
USW00094746,"WORCESTER, MA US",5/18/1992,,68,53,
USW00094746,"WORCESTER, MA US",5/19/1992,,69,45,
USW00094746,"WORCESTER, MA US",5/20/1992,,80,45,
USW00094746,"WORCESTER, MA US",5/21/1992,,86,56,
USW00094746,"WORCESTER, MA US",5/22/1992,,90,67,
USW00094746,"WORCESTER, MA US",5/23/1992,,87,63,
USW00094746,"WORCESTER, MA US",5/24/1992,,72,40,
USW00094746,"WORCESTER, MA US",5/25/1992,,51,39,
USW00094746,"WORCESTER, MA US",5/26/1992,,57,35,
USW00094746,"WORCESTER, MA US",5/27/1992,,63,40,
USW00094746,"WORCESTER, MA US",5/28/1992,,64,42,
USW00094746,"WORCESTER, MA US",5/29/1992,,70,47,
USW00094746,"WORCESTER, MA US",5/30/1992,,70,47,
USW00094746,"WORCESTER, MA US",5/31/1992,,59,50,
USW00094746,"WORCESTER, MA US",6/1/1992,,52,43,
USW00094746,"WORCESTER, MA US",6/2/1992,,71,45,
USW00094746,"WORCESTER, MA US",6/3/1992,,77,53,
USW00094746,"WORCESTER, MA US",6/4/1992,,80,54,
USW00094746,"WORCESTER, MA US",6/5/1992,,59,49,
USW00094746,"WORCESTER, MA US",6/6/1992,,71,52,
USW00094746,"WORCESTER, MA US",6/7/1992,,80,62,
USW00094746,"WORCESTER, MA US",6/8/1992,,81,64,
USW00094746,"WORCESTER, MA US",6/9/1992,,76,56,
USW00094746,"WORCESTER, MA US",6/10/1992,,73,52,
USW00094746,"WORCESTER, MA US",6/11/1992,,74,49,
USW00094746,"WORCESTER, MA US",6/12/1992,,79,52,
USW00094746,"WORCESTER, MA US",6/13/1992,,83,56,
USW00094746,"WORCESTER, MA US",6/14/1992,,83,56,
USW00094746,"WORCESTER, MA US",6/15/1992,,75,55,
USW00094746,"WORCESTER, MA US",6/16/1992,,72,51,
USW00094746,"WORCESTER, MA US",6/17/1992,,80,55,
USW00094746,"WORCESTER, MA US",6/18/1992,,75,54,
USW00094746,"WORCESTER, MA US",6/19/1992,,72,58,
USW00094746,"WORCESTER, MA US",6/20/1992,,73,60,
USW00094746,"WORCESTER, MA US",6/21/1992,,72,56,
USW00094746,"WORCESTER, MA US",6/22/1992,,62,49,
USW00094746,"WORCESTER, MA US",6/23/1992,,67,44,
USW00094746,"WORCESTER, MA US",6/24/1992,,60,49,
USW00094746,"WORCESTER, MA US",6/25/1992,,66,54,
USW00094746,"WORCESTER, MA US",6/26/1992,,75,51,
USW00094746,"WORCESTER, MA US",6/27/1992,,74,58,
USW00094746,"WORCESTER, MA US",6/28/1992,,78,56,
USW00094746,"WORCESTER, MA US",6/29/1992,,80,58,
USW00094746,"WORCESTER, MA US",6/30/1992,,81,56,
USW00094746,"WORCESTER, MA US",7/1/1992,,81,59,
USW00094746,"WORCESTER, MA US",7/2/1992,,73,49,
USW00094746,"WORCESTER, MA US",7/3/1992,,66,54,
USW00094746,"WORCESTER, MA US",7/4/1992,,58,53,
USW00094746,"WORCESTER, MA US",7/5/1992,,71,54,
USW00094746,"WORCESTER, MA US",7/6/1992,,74,57,
USW00094746,"WORCESTER, MA US",7/7/1992,,73,54,
USW00094746,"WORCESTER, MA US",7/8/1992,,76,57,
USW00094746,"WORCESTER, MA US",7/9/1992,,82,59,
USW00094746,"WORCESTER, MA US",7/10/1992,,79,60,
USW00094746,"WORCESTER, MA US",7/11/1992,,77,63,
USW00094746,"WORCESTER, MA US",7/12/1992,,78,60,
USW00094746,"WORCESTER, MA US",7/13/1992,,80,61,
USW00094746,"WORCESTER, MA US",7/14/1992,,76,59,
USW00094746,"WORCESTER, MA US",7/15/1992,,65,58,
USW00094746,"WORCESTER, MA US",7/16/1992,,72,56,
USW00094746,"WORCESTER, MA US",7/17/1992,,75,57,
USW00094746,"WORCESTER, MA US",7/18/1992,,82,63,
USW00094746,"WORCESTER, MA US",7/19/1992,,81,63,
USW00094746,"WORCESTER, MA US",7/20/1992,,83,60,
USW00094746,"WORCESTER, MA US",7/21/1992,,80,59,
USW00094746,"WORCESTER, MA US",7/22/1992,,73,54,
USW00094746,"WORCESTER, MA US",7/23/1992,,64,50,
USW00094746,"WORCESTER, MA US",7/24/1992,,73,51,
USW00094746,"WORCESTER, MA US",7/25/1992,,76,55,
USW00094746,"WORCESTER, MA US",7/26/1992,,73,55,
USW00094746,"WORCESTER, MA US",7/27/1992,,80,61,
USW00094746,"WORCESTER, MA US",7/28/1992,,73,55,
USW00094746,"WORCESTER, MA US",7/29/1992,,79,54,
USW00094746,"WORCESTER, MA US",7/30/1992,,74,58,
USW00094746,"WORCESTER, MA US",7/31/1992,,69,58,
USW00094746,"WORCESTER, MA US",8/1/1992,,70,57,
USW00094746,"WORCESTER, MA US",8/2/1992,,79,53,
USW00094746,"WORCESTER, MA US",8/3/1992,,78,58,
USW00094746,"WORCESTER, MA US",8/4/1992,,75,57,
USW00094746,"WORCESTER, MA US",8/5/1992,,73,53,
USW00094746,"WORCESTER, MA US",8/6/1992,,77,49,
USW00094746,"WORCESTER, MA US",8/7/1992,,79,60,
USW00094746,"WORCESTER, MA US",8/8/1992,,76,58,
USW00094746,"WORCESTER, MA US",8/9/1992,,66,57,
USW00094746,"WORCESTER, MA US",8/10/1992,,77,60,
USW00094746,"WORCESTER, MA US",8/11/1992,,84,61,
USW00094746,"WORCESTER, MA US",8/12/1992,,73,59,
USW00094746,"WORCESTER, MA US",8/13/1992,,70,53,
USW00094746,"WORCESTER, MA US",8/14/1992,,65,54,
USW00094746,"WORCESTER, MA US",8/15/1992,,61,54,
USW00094746,"WORCESTER, MA US",8/16/1992,,58,52,
USW00094746,"WORCESTER, MA US",8/17/1992,,62,55,
USW00094746,"WORCESTER, MA US",8/18/1992,,69,59,
USW00094746,"WORCESTER, MA US",8/19/1992,,78,56,
USW00094746,"WORCESTER, MA US",8/20/1992,,69,52,
USW00094746,"WORCESTER, MA US",8/21/1992,,73,48,
USW00094746,"WORCESTER, MA US",8/22/1992,,80,56,
USW00094746,"WORCESTER, MA US",8/23/1992,,82,63,
USW00094746,"WORCESTER, MA US",8/24/1992,,81,57,
USW00094746,"WORCESTER, MA US",8/25/1992,,85,61,
USW00094746,"WORCESTER, MA US",8/26/1992,,86,67,
USW00094746,"WORCESTER, MA US",8/27/1992,,84,66,
USW00094746,"WORCESTER, MA US",8/28/1992,,76,66,
USW00094746,"WORCESTER, MA US",8/29/1992,,71,56,
USW00094746,"WORCESTER, MA US",8/30/1992,,71,50,
USW00094746,"WORCESTER, MA US",8/31/1992,,73,52,
USW00094746,"WORCESTER, MA US",9/1/1992,,67,48,
USW00094746,"WORCESTER, MA US",9/2/1992,,68,44,
USW00094746,"WORCESTER, MA US",9/3/1992,,57,51,
USW00094746,"WORCESTER, MA US",9/4/1992,,74,52,
USW00094746,"WORCESTER, MA US",9/5/1992,,69,55,
USW00094746,"WORCESTER, MA US",9/6/1992,,66,52,
USW00094746,"WORCESTER, MA US",9/7/1992,,70,53,
USW00094746,"WORCESTER, MA US",9/8/1992,,77,61,
USW00094746,"WORCESTER, MA US",9/9/1992,,80,68,
USW00094746,"WORCESTER, MA US",9/10/1992,,78,65,
USW00094746,"WORCESTER, MA US",9/11/1992,,70,55,
USW00094746,"WORCESTER, MA US",9/12/1992,,64,45,
USW00094746,"WORCESTER, MA US",9/13/1992,,68,45,
USW00094746,"WORCESTER, MA US",9/14/1992,,71,49,
USW00094746,"WORCESTER, MA US",9/15/1992,,72,49,
USW00094746,"WORCESTER, MA US",9/16/1992,,78,58,
USW00094746,"WORCESTER, MA US",9/17/1992,,80,61,
USW00094746,"WORCESTER, MA US",9/18/1992,,80,64,
USW00094746,"WORCESTER, MA US",9/19/1992,,71,52,
USW00094746,"WORCESTER, MA US",9/20/1992,,66,47,
USW00094746,"WORCESTER, MA US",9/21/1992,,67,49,
USW00094746,"WORCESTER, MA US",9/22/1992,,75,57,
USW00094746,"WORCESTER, MA US",9/23/1992,,62,40,
USW00094746,"WORCESTER, MA US",9/24/1992,,55,34,
USW00094746,"WORCESTER, MA US",9/25/1992,,58,37,
USW00094746,"WORCESTER, MA US",9/26/1992,,57,48,
USW00094746,"WORCESTER, MA US",9/27/1992,,70,57,
USW00094746,"WORCESTER, MA US",9/28/1992,,65,50,
USW00094746,"WORCESTER, MA US",9/29/1992,,56,39,
USW00094746,"WORCESTER, MA US",9/30/1992,,46,30,
USW00094746,"WORCESTER, MA US",10/1/1992,,48,28,
USW00094746,"WORCESTER, MA US",10/2/1992,,66,35,
USW00094746,"WORCESTER, MA US",10/3/1992,,72,54,
USW00094746,"WORCESTER, MA US",10/4/1992,,57,40,
USW00094746,"WORCESTER, MA US",10/5/1992,,50,32,
USW00094746,"WORCESTER, MA US",10/6/1992,,55,35,
USW00094746,"WORCESTER, MA US",10/7/1992,,66,40,
USW00094746,"WORCESTER, MA US",10/8/1992,,68,46,
USW00094746,"WORCESTER, MA US",10/9/1992,,65,46,
USW00094746,"WORCESTER, MA US",10/10/1992,,68,54,
USW00094746,"WORCESTER, MA US",10/11/1992,,59,53,
USW00094746,"WORCESTER, MA US",10/12/1992,,59,47,
USW00094746,"WORCESTER, MA US",10/13/1992,,53,39,
USW00094746,"WORCESTER, MA US",10/14/1992,,52,36,
USW00094746,"WORCESTER, MA US",10/15/1992,,59,45,
USW00094746,"WORCESTER, MA US",10/16/1992,,62,46,
USW00094746,"WORCESTER, MA US",10/17/1992,,50,36,
USW00094746,"WORCESTER, MA US",10/18/1992,,51,32,
USW00094746,"WORCESTER, MA US",10/19/1992,,41,33,
USW00094746,"WORCESTER, MA US",10/20/1992,,47,29,
USW00094746,"WORCESTER, MA US",10/21/1992,,48,37,
USW00094746,"WORCESTER, MA US",10/22/1992,,50,33,
USW00094746,"WORCESTER, MA US",10/23/1992,,57,33,
USW00094746,"WORCESTER, MA US",10/24/1992,,62,42,
USW00094746,"WORCESTER, MA US",10/25/1992,,48,35,
USW00094746,"WORCESTER, MA US",10/26/1992,,48,33,
USW00094746,"WORCESTER, MA US",10/27/1992,,49,34,
USW00094746,"WORCESTER, MA US",10/28/1992,,53,30,
USW00094746,"WORCESTER, MA US",10/29/1992,,54,39,
USW00094746,"WORCESTER, MA US",10/30/1992,,51,38,
USW00094746,"WORCESTER, MA US",10/31/1992,,39,34,
USW00094746,"WORCESTER, MA US",11/1/1992,,41,30,
USW00094746,"WORCESTER, MA US",11/2/1992,,39,26,
USW00094746,"WORCESTER, MA US",11/3/1992,,43,32,
USW00094746,"WORCESTER, MA US",11/4/1992,,52,39,
USW00094746,"WORCESTER, MA US",11/5/1992,,54,39,
USW00094746,"WORCESTER, MA US",11/6/1992,,44,32,
USW00094746,"WORCESTER, MA US",11/7/1992,,37,26,
USW00094746,"WORCESTER, MA US",11/8/1992,,35,21,
USW00094746,"WORCESTER, MA US",11/9/1992,,35,20,
USW00094746,"WORCESTER, MA US",11/10/1992,,42,22,
USW00094746,"WORCESTER, MA US",11/11/1992,,47,36,
USW00094746,"WORCESTER, MA US",11/12/1992,,55,40,
USW00094746,"WORCESTER, MA US",11/13/1992,,59,36,
USW00094746,"WORCESTER, MA US",11/14/1992,,42,30,
USW00094746,"WORCESTER, MA US",11/15/1992,,42,27,
USW00094746,"WORCESTER, MA US",11/16/1992,,35,20,
USW00094746,"WORCESTER, MA US",11/17/1992,,31,27,
USW00094746,"WORCESTER, MA US",11/18/1992,,32,27,
USW00094746,"WORCESTER, MA US",11/19/1992,,35,24,
USW00094746,"WORCESTER, MA US",11/20/1992,,40,22,
USW00094746,"WORCESTER, MA US",11/21/1992,,55,29,
USW00094746,"WORCESTER, MA US",11/22/1992,,57,52,
USW00094746,"WORCESTER, MA US",11/23/1992,,60,38,
USW00094746,"WORCESTER, MA US",11/24/1992,,38,34,
USW00094746,"WORCESTER, MA US",11/25/1992,,42,37,
USW00094746,"WORCESTER, MA US",11/26/1992,,53,41,
USW00094746,"WORCESTER, MA US",11/27/1992,,51,33,
USW00094746,"WORCESTER, MA US",11/28/1992,,48,32,
USW00094746,"WORCESTER, MA US",11/29/1992,,44,32,
USW00094746,"WORCESTER, MA US",11/30/1992,,40,31,
USW00094746,"WORCESTER, MA US",12/1/1992,,46,30,
USW00094746,"WORCESTER, MA US",12/2/1992,,44,33,
USW00094746,"WORCESTER, MA US",12/3/1992,,39,29,
USW00094746,"WORCESTER, MA US",12/4/1992,,36,26,
USW00094746,"WORCESTER, MA US",12/5/1992,,34,18,
USW00094746,"WORCESTER, MA US",12/6/1992,,29,13,
USW00094746,"WORCESTER, MA US",12/7/1992,,35,26,
USW00094746,"WORCESTER, MA US",12/8/1992,,26,12,
USW00094746,"WORCESTER, MA US",12/9/1992,,27,10,
USW00094746,"WORCESTER, MA US",12/10/1992,,30,14,
USW00094746,"WORCESTER, MA US",12/11/1992,,37,28,
USW00094746,"WORCESTER, MA US",12/12/1992,,28,25,
USW00094746,"WORCESTER, MA US",12/13/1992,,30,27,
USW00094746,"WORCESTER, MA US",12/14/1992,,33,19,
USW00094746,"WORCESTER, MA US",12/15/1992,,41,22,
USW00094746,"WORCESTER, MA US",12/16/1992,,39,28,
USW00094746,"WORCESTER, MA US",12/17/1992,,50,36,
USW00094746,"WORCESTER, MA US",12/18/1992,,38,26,
USW00094746,"WORCESTER, MA US",12/19/1992,,38,24,
USW00094746,"WORCESTER, MA US",12/20/1992,,42,27,
USW00094746,"WORCESTER, MA US",12/21/1992,,29,19,
USW00094746,"WORCESTER, MA US",12/22/1992,,38,21,
USW00094746,"WORCESTER, MA US",12/23/1992,,38,25,
USW00094746,"WORCESTER, MA US",12/24/1992,,32,5,
USW00094746,"WORCESTER, MA US",12/25/1992,,31,3,
USW00094746,"WORCESTER, MA US",12/26/1992,,29,13,
USW00094746,"WORCESTER, MA US",12/27/1992,,24,5,
USW00094746,"WORCESTER, MA US",12/28/1992,,36,13,
USW00094746,"WORCESTER, MA US",12/29/1992,,45,36,
USW00094746,"WORCESTER, MA US",12/30/1992,,37,31,
USW00094746,"WORCESTER, MA US",12/31/1992,,45,30,
USW00094746,"WORCESTER, MA US",1/1/1993,,41,15,
USW00094746,"WORCESTER, MA US",1/2/1993,,27,13,
USW00094746,"WORCESTER, MA US",1/3/1993,,36,11,
USW00094746,"WORCESTER, MA US",1/4/1993,,54,36,
USW00094746,"WORCESTER, MA US",1/5/1993,,57,31,
USW00094746,"WORCESTER, MA US",1/6/1993,,33,26,
USW00094746,"WORCESTER, MA US",1/7/1993,,37,26,
USW00094746,"WORCESTER, MA US",1/8/1993,,38,28,
USW00094746,"WORCESTER, MA US",1/9/1993,,28,15,
USW00094746,"WORCESTER, MA US",1/10/1993,,16,6,
USW00094746,"WORCESTER, MA US",1/11/1993,,25,13,
USW00094746,"WORCESTER, MA US",1/12/1993,,31,23,
USW00094746,"WORCESTER, MA US",1/13/1993,,30,17,
USW00094746,"WORCESTER, MA US",1/14/1993,,20,14,
USW00094746,"WORCESTER, MA US",1/15/1993,,28,17,
USW00094746,"WORCESTER, MA US",1/16/1993,,31,21,
USW00094746,"WORCESTER, MA US",1/17/1993,,30,21,
USW00094746,"WORCESTER, MA US",1/18/1993,,28,10,
USW00094746,"WORCESTER, MA US",1/19/1993,,21,6,
USW00094746,"WORCESTER, MA US",1/20/1993,,35,10,
USW00094746,"WORCESTER, MA US",1/21/1993,,37,21,
USW00094746,"WORCESTER, MA US",1/22/1993,,44,32,
USW00094746,"WORCESTER, MA US",1/23/1993,,42,32,
USW00094746,"WORCESTER, MA US",1/24/1993,,49,27,
USW00094746,"WORCESTER, MA US",1/25/1993,,45,22,
USW00094746,"WORCESTER, MA US",1/26/1993,,32,17,
USW00094746,"WORCESTER, MA US",1/27/1993,,36,19,
USW00094746,"WORCESTER, MA US",1/28/1993,,27,19,
USW00094746,"WORCESTER, MA US",1/29/1993,,34,10,
USW00094746,"WORCESTER, MA US",1/30/1993,,23,9,
USW00094746,"WORCESTER, MA US",1/31/1993,,23,5,
USW00094746,"WORCESTER, MA US",2/1/1993,,16,0,
USW00094746,"WORCESTER, MA US",2/2/1993,,23,2,
USW00094746,"WORCESTER, MA US",2/3/1993,,36,13,
USW00094746,"WORCESTER, MA US",2/4/1993,,32,17,
USW00094746,"WORCESTER, MA US",2/5/1993,,42,17,
USW00094746,"WORCESTER, MA US",2/6/1993,,30,-1,
USW00094746,"WORCESTER, MA US",2/7/1993,,21,-6,
USW00094746,"WORCESTER, MA US",2/8/1993,,36,16,
USW00094746,"WORCESTER, MA US",2/9/1993,,30,7,
USW00094746,"WORCESTER, MA US",2/10/1993,,43,18,
USW00094746,"WORCESTER, MA US",2/11/1993,,38,21,
USW00094746,"WORCESTER, MA US",2/12/1993,,25,14,
USW00094746,"WORCESTER, MA US",2/13/1993,,33,23,
USW00094746,"WORCESTER, MA US",2/14/1993,,30,17,
USW00094746,"WORCESTER, MA US",2/15/1993,,33,10,
USW00094746,"WORCESTER, MA US",2/16/1993,,33,24,
USW00094746,"WORCESTER, MA US",2/17/1993,,35,16,
USW00094746,"WORCESTER, MA US",2/18/1993,,26,9,
USW00094746,"WORCESTER, MA US",2/19/1993,,21,8,
USW00094746,"WORCESTER, MA US",2/20/1993,,22,4,
USW00094746,"WORCESTER, MA US",2/21/1993,,24,7,
USW00094746,"WORCESTER, MA US",2/22/1993,,24,16,
USW00094746,"WORCESTER, MA US",2/23/1993,,30,15,
USW00094746,"WORCESTER, MA US",2/24/1993,,19,6,
