"STATION","NAME","DATE","TMAX","TMIN","TOBS"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-08-21","81","43","78"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-08-22","87","54",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-08-23","87","59",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-08-24","91","62","87"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-08-25","89","71","76"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-08-26","80","46",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-08-27","82","46",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-08-28","85","62",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-08-29","93","62",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-08-30","77","63",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-08-31","82","43","77"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-09-01","84","60",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-09-02","86","60",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-09-03","87","44",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-09-04","83","56","82"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-09-05","82","56",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-09-06","70","44","62"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-09-07","64","48","61"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-09-08","65","37",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-09-09","72","38",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-09-10","86","54","82"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-09-11","84","63","71"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-09-12","71","52",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-09-13","71","33",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-09-14","74","34",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-09-15","81","32",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-09-16","72","45",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-09-17","60","39",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-09-18","60","29","55"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-09-19","63","52",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-09-20","63","44",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-09-21","61","42",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-09-22","61","35",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-09-23","61","22",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-09-24","80","42",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-09-25","63","30","58"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-09-26","63","28",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-09-27","71","32",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-09-28","82","44",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-09-29","85","38",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-09-30","86","37",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-10-01","68","48",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-10-02","73","32",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-10-03","73","35",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-10-04","46","36","36"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-10-05","37","30","33"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-10-06","44","31",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-10-07","55","27",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-10-08","50","39","46"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-10-09","46","36","37"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-10-10","48","24",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-10-11","44","34","39"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-10-12","50","20",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-10-13","65","35",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-10-14","65","33",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-10-15","57","28","56"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-10-16","73","49","65"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-10-17","65","51",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-10-18","51","42","47"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-10-19","47","40","42"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-10-20","51","40",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-10-21","56","40",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-10-22","58","40","55"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-10-23","55","40","54"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-10-24","54","42",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-10-25","42","32","36"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-10-26","37","32","33"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-10-27","40","20",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-10-28","41","20",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-10-29","49","35","45"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-10-30","45","35",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-10-31","53","34","50"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-11-01","50","29","29"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-11-02","33","24",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-11-03","37","29",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-11-04","38","29",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-11-05","40","32","37"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-11-06","39","34","38"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-11-07","48","35",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-11-08","46","35","37"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-11-09","37","33","35"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-11-10","39","35",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-11-11","35","23",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-11-12","23","16",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-11-13","33","8","32"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-11-14","47","19",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-11-15","34","28",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-11-16","40","14",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-11-17","47","32",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-11-18","53","32",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-11-19","52","40",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-11-20","52","15",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-11-21","60","27",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-11-22","30","28",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-11-23","28","11",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-11-24","27","1",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-11-25","27","1",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-11-26","17","0","16"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-11-27","26","15","24"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-11-28","32","19",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-11-29","26","19",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-11-30","34","22",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-12-01","43","27",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-12-02","51","28",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-12-03","49","40","40"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-12-04","40","13","16"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-12-05","39","8",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-12-06","35","24","27"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-12-07","27","15",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-12-08","30","20",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-12-09","22","20",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-12-10","20","-11","9"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-12-11","13","1","1"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-12-12","30","-3",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-12-13","27","17","19"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-12-14","32","6","28"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-12-15","32","26",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-12-16","26","9",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-12-17","22","16","17"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-12-18","27","16",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-12-19","23","17",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-12-20","17","9","9"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-12-21","18","-2",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-12-22","15","2",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-12-23","16","3",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-12-24","3","-4",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-12-25","2","-15",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-12-26","15","-5",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-12-27","18","5","18"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-12-28","21","11","15"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-12-29","21","1",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-12-30","26","-5",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2012-12-31","2","-7",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-01-01","20","-17",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-01-02","25","12","14"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-01-03","19","-1","16"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-01-04","27","9",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-01-05","21","-1",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-01-06","23","-1",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-01-07","37","12","32"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-01-08","33","2",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-01-09","26","22","25"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-01-10","47","22","37"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-01-11","37","32","32"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-01-12","32","6",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-01-13","7","-9",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-01-14","13","-8","7"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-01-15","31","0",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-01-16","31","17","17"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-01-17","17","-6",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-01-18","32","3","22"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-01-19","29","14",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-01-20","14","-13",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-01-21","-8","-18",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-01-22","2","-22","1"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-01-23","1","-11","-11"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-01-24","12","-16",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-01-25","8","0",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-01-26","15","-13",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-01-27","31","-12",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-01-28","32","17","22"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-01-29","23","21","23"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-01-30","23","4","5"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-01-31","12","-8","5"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-02-01","5","-24",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-02-02","5","-18",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-02-03","8","-5",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-02-04","23","-6",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-02-05","15","9",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-02-06","25","5",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-02-07","27","18",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-02-08","24","-5",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-02-09","29","4",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-02-10","28","25",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-02-11","25","19",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-02-12","25","4",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-02-13","30","11",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-02-14","14","9",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-02-15",,"-5",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-02-16","17",,
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-02-17","29","13",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-02-18","22","-4",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-02-19","-4","-10",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-02-20","17","-8",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-02-21","23","5",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-02-22","25","14",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-02-23","27","10",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-02-24","28","-2",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-02-25","32","15",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-02-26","34","14",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-02-27","26","5",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-02-28","29","16",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-03-01","28","6",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-03-02","25","-6",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-03-03","30","17",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-03-04","24","22",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-03-05","28","21",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-03-06","26","16",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-03-07","30","6",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-03-08","33","21",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-03-09","33","29",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-03-10","29","20",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-03-11","25","-2",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-03-12","23","14",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-03-13","28","-1",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-03-14","38","20",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-03-15",,"21",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-03-16","21",,
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-03-17","20","-19",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-03-18","23","18",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-03-19","18","-3",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-03-20","13","-4",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-03-21","22","-16",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-03-22",,"-10",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-03-23","26",,
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-03-24","32","0",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-03-25","29","21",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-03-26","29","9",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-03-27","38","2",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-03-28","42","14",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-03-29","48","21",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-03-30","36","31",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-03-31","33","29",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-04-01","29","8","26"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-04-02","31","2","29"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-04-03","42","10",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-04-04","34","27","31"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-04-05","33","10",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-04-06","37","8",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-04-07","37","30",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-04-08","37","32","32"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-04-09","32","13","29"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-04-10","40","25",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-04-11","32","30",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-04-12","33","25",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-04-13","36","23",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-04-14","34","24",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-04-15","35","31","34"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-04-16","36","27","34"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-04-17","38","29",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-04-18","37","30","35"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-04-19","35","26",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-04-20","37","11",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-04-21","40","10",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-04-22","34","25",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-04-23","37","15",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-04-24","42","16",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-04-25","44","27","43"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-04-26","64","36","63"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-04-27","72","33",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-04-28","65","38",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-04-29","66","27","66"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-04-30","66","50","55"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-06-01","55","53",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-06-02","64","35",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-06-03","64","37",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-06-04","64","49","54"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-06-05","57","51",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-06-06","65","46","62"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-06-07","68","45",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-06-08","73","45",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-06-09","61","58",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-06-10","73","53",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-06-11","80","56",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-06-12","74","53",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-06-13","79","44","78"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-06-14","78","60",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-06-15","81","61",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-06-16","83","49",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-06-17","78","50","72"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-06-18","80","52","77"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-06-19","88","58",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-06-20","81","67","77"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-06-21","79","60",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-06-22","82","57",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-06-23","78","63",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-06-24","85","57","81"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-06-25","86","65","85"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-06-26","85","65","81"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-06-27","83","66","81"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-06-28","81","60",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-06-29","82","54",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-06-30","85","52","82"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-07-01","85","52","82"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-07-02","86","56","83"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-07-03","86","60",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-07-04","86","63",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-07-05","86","68",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-07-06","87","64",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-07-07","85","61",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-07-08","87","56",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-07-09","76","68","72"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-07-10","78","56",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-07-11","82","54","80"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-07-12","89","72",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-07-13","81","65",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-07-14","72","67",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-07-15","74","64","71"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-07-16","88","68",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-07-17","89","69",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-07-18","91","74",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-07-19","81","64",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-07-20","80","64",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-07-21","80","53",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-07-22","71","67",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-07-23","73","49","70"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-07-24","77","50",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-07-25","79","52","75"
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-07-26","75","55",
"USC00212142","DETROIT LAKES 1 NNE, MN US","2013-07-27","68","46",
